-0,083	0,071	-0,325	0,360	-0,992	0,622
-0,052	0,077	-0,403	0,336	-0,785	0,597
-0,079	0,103	-0,412	0,369	-1,099	0,477
-0,070	0,086	-0,411	0,209	-0,953	0,780
-0,114	0,063	-0,295	0,422	-0,572	0,769
-0,063	0,107	-0,390	0,415	-0,305	0,692
-0,116	0,119	-0,423	0,393	-1,042	0,455
-0,115	0,108	-0,440	0,484	-0,263	0,943
-0,096	0,106	-0,401	0,407	-1,197	1,238
-0,072	0,156	-0,421	0,406	-0,728	0,634
-0,101	0,097	-0,297	0,580	-1,037	0,859
-0,079	0,123	-0,465	0,202	-0,860	0,825
-0,113	0,098	-0,524	0,319	-0,837	1,143
-0,135	0,102	-0,161	0,460	-0,822	0,856
-0,092	0,082	-0,460	0,472	-0,541	0,572
-0,084	0,129	-0,368	0,451	-0,960	0,519
-0,106	0,093	-0,339	0,215	-0,882	1,085
-0,132	0,105	-0,490	0,486	-0,864	0,581
-0,117	0,126	-0,499	0,383	-0,746	0,489
-0,106	0,128	-0,202	0,464	-0,777	0,658
-0,068	0,094	-0,374	0,488	-0,756	1,153
-0,139	0,089	-0,414	0,517	-0,713	0,986
-0,099	0,102	-0,589	0,415	-1,120	0,665
-0,110	0,160	-0,351	0,316	-0,615	0,797
-0,093	0,073	-0,375	0,397	-0,376	0,995
-0,113	0,098	-0,540	0,543	-0,986	0,810
-0,074	0,115	-0,316	0,434	-1,191	0,799
-0,102	0,077	-0,444	0,551	-0,847	1,079
-0,106	0,111	-0,431	0,249	-0,514	0,638
-0,120	0,079	-0,312	0,596	-0,788	0,828
-0,075	0,095	-0,259	0,260	-0,872	0,812
-0,103	0,133	-0,300	0,382	-0,736	1,103
-0,118	0,115	-0,282	0,399	-1,007	1,007
-0,086	0,125	-0,551	0,357	-0,869	0,611
-0,073	0,124	-0,344	0,289	-0,680	0,687
-0,054	0,121	-0,283	0,428	-0,758	0,711
-0,084	0,127	-0,428	0,321	-0,460	0,838
-0,078	0,088	-0,580	0,307	-0,851	0,912
-0,043	0,095	-0,380	0,482	-0,958	0,639
-0,111	0,092	-0,189	0,280	-0,867	0,678
-0,119	0,074	-0,328	0,440	-0,669	1,058
-0,111	0,150	-0,409	0,264	-0,893	0,701
-0,060	0,084	-0,219	0,423	-0,863	0,789
-0,161	0,113	-0,436	0,314	-0,693	0,670
-0,133	0,114	-0,262	0,371	-0,627	0,733
-0,104	0,111	-0,363	0,347	-0,339	1,052
-0,095	0,120	-0,394	0,609	-0,554	0,729
-0,050	0,061	-0,382	0,385	-0,798	0,929
-0,156	0,092	-0,366	0,384	-0,477	0,855
-0,066	0,093	-0,544	0,355	-0,910	0,659
-0,104	0,134	-0,530	0,294	-0,701	0,775
-0,125	0,072	-0,322	0,294	-0,719	0,896
-0,088	0,100	-0,244	0,640	-0,766	0,780
-0,142	0,108	-0,572	0,412	-0,711	0,891
-0,039	0,119	-0,353	0,332	-0,946	0,752
-0,080	0,112	-0,417	0,233	-0,842	0,538
-0,088	0,067	-0,462	0,428	-0,961	0,545
-0,075	0,090	-0,274	0,435	-0,555	0,909
-0,112	0,063	-0,458	0,569	-0,858	0,764
-0,058	0,089	-0,432	0,306	-0,601	0,885
-0,109	0,132	-0,429	0,477	-0,751	1,171
-0,087	0,065	-0,553	0,442	-0,928	0,843
-0,097	0,099	-0,350	0,558	-0,567	1,008
-0,126	0,065	-0,342	0,446	-1,013	0,825
-0,108	0,124	-0,425	0,526	-1,078	0,693
-0,105	0,130	-0,359	0,410	-0,505	0,577
-0,057	0,110	-0,330	0,349	-0,650	0,975
-0,067	0,101	-0,469	0,421	-0,733	0,358
-0,148	0,038	-0,419	0,408	-0,762	0,784
-0,085	0,075	-0,446	0,391	-0,939	1,231
-0,101	0,091	-0,534	0,143	-0,677	0,823
-0,103	0,080	-0,226	0,420	-0,915	1,045
-0,127	0,076	-0,452	0,417	-0,967	0,568
-0,094	0,112	-0,356	0,241	-1,131	0,870
-0,114	0,087	-0,331	0,388	-1,061	0,501
